area_fips,2020,2023,difference,percentage_of_2023
C1168,13388,13291,-97,-0.7298171695132044
C1170,375564,412394,36830,8.930779788260741
C1174,18854,18504,-350,-1.8914829226113272
C1178,28548,29611,1063,3.5898821383945156
C1182,17366,18899,1533,8.111540293137203
C1186,5234,5530,296,5.352622061482821
C1190,19750,21184,1434,6.7692598187311175
C1194,18225,17365,-860,-4.95249064209617
C1198,17883,19237,1354,7.038519519675625
C1202,172826,191138,18312,9.580512509286484
C1206,5223258,5760302,537044,9.323191735433316
C1210,223906,248142,24236,9.766988256723973
C1214,21186,21986,800,3.638679159465114
C1218,23853,24980,1127,4.511609287429944
C1222,118488,134398,15910,11.837973779371717
C1226,450538,461610,11072,2.398561556292108
C1230,58735,61673,2938,4.763835065587858
C1238,15504,16763,1259,7.510588796754758
C1242,1963811,2372671,408860,17.2320561932101
C1246,8073,8252,179,2.1691711100339313
C1254,638492,686730,48238,7.024303583650052
C1258,2532474,2503088,-29386,-1.1739898876907244
C1262,135392,142338,6946,4.879933678989447
C1266,32763,35505,2742,7.722855935783693
C1268,15909,18745,2836,15.12936783142171
C1270,168348,181428,13080,7.20947152589457
C1274,31452,33235,1783,5.364826237400331
C1278,18431,19241,810,4.2097604074632295
C1282,6413,6112,-301,-4.924738219895288
C1286,22067,22929,862,3.7594312878886997
C1290,16397,17517,1120,6.393788890791802
C1294,674481,736471,61990,8.417167817877418
C1298,100148,107884,7736,7.170664788105744
C1302,62694,67252,4558,6.7774936061381075
C1306,10120,11218,1098,9.787840969869851
C1310,8444,8737,293,3.3535538514364203
C1314,296260,316000,19740,6.246835443037975
C1318,34707,36185,1478,4.084565427663397
C1322,79236,85384,6148,7.200412255223461
C1326,13189,13277,88,0.6628003314001657
C1330,8131,8267,136,1.6450949558485546
C1334,18150,19238,1088,5.655473541948227
C1338,167862,186208,18346,9.85242309675202
C1342,19139,20660,1521,7.362052274927396
C1346,163118,185086,21968,11.869077077682807
C1350,6699,5692,-1007,-17.6914968376669
C1354,15397,16993,1596,9.39210263049491
C1362,12020,13136,1116,8.495736906211937
C1366,12049,13621,1572,11.5410028632259
C1370,12825,13670,845,6.18141916605706
C1372,17814,17502,-312,-1.7826534110387384
C1374,161548,181236,19688,10.863183914895496
C1378,181482,192370,10888,5.6599261839164114
C1382,969008,1034816,65808,6.359391428041314
C1390,137276,144052,6776,4.7038569405492465
C1394,14847,15698,851,5.421072748120779
C1398,136582,151804,15222,10.027403757476746
C1401,152469,176547,24078,13.63829461843022
C1402,118869,145768,26899,18.45329564787882
C1410,77874,81936,4062,4.957527826596368
C1414,31345,33312,1967,5.904779058597502
C1418,16839,18593,1754,9.433657828214919
C1422,10445,11184,739,6.607653791130186
C1426,642143,769028,126885,16.4993992416401
C1434,8763,8799,36,0.40913740197749743
C1438,23401,25785,2384,9.245685476051968
C1442,7601,7835,234,2.986598596043395
C1446,5045588,5453340,407752,7.477105773709323
C1450,358054,392970,34916,8.885156627732396
C1454,144422,159682,15260,9.556493530892649
C1458,60834,72013,11179,15.52358601919098
C1462,13577,13971,394,2.820127406771169
C1466,35365,40080,4715,11.763972055888223
C1470,32694,35784,3090,8.63514419852448
C1472,22370,24966,2596,10.398141472402466
C1474,171524,187710,16186,8.622875712535294
C1478,15082,16583,1501,9.051438219863716
C1482,8905,9710,805,8.290422245108136
C1486,780688,842410,61722,7.326836101185884
C1502,12402,12805,403,3.1472081218274113
C1506,6332,6490,158,2.4345146379044684
C1510,17475,19306,1831,9.484098207811043
C1518,281748,313856,32108,10.23016924959217
C1522,14935,15938,1003,6.293135901618772
C1526,81968,91360,9392,10.280210157618214
C1534,12523,12642,119,0.9413067552602437
C1538,983304,1069526,86222,8.0617020998087
C1542,19629,21564,1935,8.973288814691152
C1546,21108,21041,-67,-0.31842593032650535
C1550,122258,136878,14620,10.681044433729307
C1554,210486,227649,17163,7.539238037505107
C1558,15265,16570,1305,7.875678937839468
C1562,16302,17747,1445,8.14222122048797
C1566,23385,24849,1464,5.8915851744537004
C1568,92370,91933,-437,-0.4753461760194925
C1570,12000,11803,-197,-1.6690671863085655
C1574,14014,14405,391,2.714335300242971
C1578,10103,10366,263,2.5371406521319697
C1582,12565,12355,-210,-1.69971671388102
C1586,13701,14311,610,4.262455453846691
C1590,7654,8354,700,8.379219535551831
C1594,314398,329482,15084,4.578095313249282
C1598,533142,604200,71058,11.760675273088381
C1602,86466,90338,3872,4.286125440014169
C1606,90431,94941,4510,4.750318618931757
C1610,27864,32069,4205,13.11235149209517
C1618,50655,63378,12723,20.074789359083596
C1622,72124,79124,7000,8.846873262221324
C1626,21401,25315,3914,15.461189018368557
C1630,257597,277488,19891,7.168237905783313
C1634,11032,11368,336,2.955665024630542
C1638,19671,20483,812,3.964263047405165
C1646,12064,12733,669,5.254064242519438
C1650,26055,26995,940,3.482126319688831
C1654,115808,118478,2670,2.253582943668867
C1658,167853,181012,13159,7.26968377787108
C1662,192728,210084,17356,8.261457321833172
C1666,25325,27144,1819,6.701296787503684
C1670,678374,772106,93732,12.139783915679972
C1674,2424380,2684354,259974,9.684788220927643
C1682,214738,234252,19514,8.330345098440995
C1686,495244,538798,43554,8.083548936707263
C1694,91818,95874,4056,4.2305526002878775
C1698,8401016,9090298,689282,7.582611703158686
C1702,150436,157408,6972,4.429253913397032
C1706,28809,30033,1224,4.075516931375487
C1714,2046234,2183252,137018,6.275867375822855
C1720,93824,100195,6371,6.358600728579271
C1722,38631,42874,4243,9.896440733311564
C1726,7073,6538,-535,-8.182930559804221
C1730,181266,196288,15022,7.6530404303880015
C1734,15501,16593,1092,6.581088410775628
C1738,10210,10722,512,4.775228502145122
C1742,92112,91508,-604,-0.6600515801897102
C1746,1924084,2007960,83876,4.177174844120401
C1750,12026,12776,750,5.870381966186599
C1754,19333,19373,40,0.20647292623754712
C1758,16813,18165,1352,7.442884668318195
C1762,3452,3861,409,10.593110593110593
C1764,3397,3842,445,11.582509109838627
C1766,127630,140102,12472,8.902085623331573
C1770,13899,14818,919,6.201916587933595
C1774,13625,15190,1565,10.302830809743252
C1778,233068,270766,37698,13.922722941580554
C1782,569046,641182,72136,11.250471784922222
C1786,187088,199324,12236,6.138748971523751
C1790,738424,789600,51176,6.481256332320163
C1798,212930,232606,19676,8.458939150322864
C1802,96758,100524,3766,3.7463690263021765
C1806,24100,25298,1198,4.735552217566606
C1810,19301,19927,626,3.141466352185477
C1814,2051084,2179878,128794,5.908312300046149
C1818,73678,77735,4057,5.219013314465813
C1822,5884,5853,-31,-0.5296429181616266
C1826,44959,47329,2370,5.007500686682584
C1830,22594,23242,648,2.788056105326564
C1838,8382,9047,665,7.350502929147784
C1842,13627,13839,212,1.5319025941180722
C1846,13184,14491,1307,9.01939134635291
C1850,34506,35129,623,1.7734635201685216
C1858,353146,387040,33894,8.757234394377843
C1862,16683,16394,-289,-1.7628400634378432
C1866,16620,17192,572,3.32712889716147
C1870,70650,77970,7320,9.38822624086187
C1874,9336,9721,385,3.9604978911634605
C1878,4499,4856,357,7.35172981878089
C1882,14756,15380,624,4.057217165149545
C1886,7620,8047,427,5.306325338635516
C1888,226934,247560,20626,8.33171756341897
C1890,17216,19179,1963,10.235153031962042
C1898,28901,30861,1960,6.351057969605652
C1900,13628,14639,1011,6.906209440535556
C1906,67982,64079,-3903,-6.090919021832426
C1910,6807087,7683389,876302,11.405149472452845
C1914,124940,132548,7608,5.73980746597459
C1918,45871,46929,1058,2.254469517782182
C1922,17626,19071,1445,7.576949294740706
C1926,36652,37576,924,2.459016393442623
C1930,148248,165450,17202,10.397098821396192
C1934,340668,360332,19664,5.45718948081214
C1938,719018,748608,29590,3.952669487902881
C1942,10718,12144,1426,11.742424242424242
C1946,109656,116088,6432,5.540624353938392
C1950,83886,84940,1054,1.2408759124087592
C1954,13255,13127,-128,-0.9750895101698789
C1958,14578,15577,999,6.413301662707839
C1962,18152,18503,351,1.896989677349619
C1966,387754,435750,47996,11.01457257601836
C1970,6977,7719,742,9.612644124886643
C1974,2726434,3235426,508992,15.731838713047368
C1976,8192,9092,900,9.898812142542896
C1978,715988,740881,24893,3.359918799375338
C1982,3569978,3858594,288616,7.479822961420663
C1986,16840,19420,2580,13.285272914521112
C1994,12484,12646,162,1.2810374822078128
C1998,16772,17974,1202,6.687437409591632
C2002,114252,121078,6826,5.637688101884736
C2006,17118,18128,1010,5.5714916151809355
C2010,79328,85227,5899,6.921515482182876
C2014,20419,21449,1030,4.802088675462725
C2018,28579,29397,818,2.78259686362554
C2022,113474,118764,5290,4.454211713987403
C2026,230946,247940,16994,6.854077599419214
C2030,11091,12533,1442,11.505625149605041
C2034,13844,15349,1505,9.805199035767801
C2038,25625,28610,2985,10.433414889898637
C2042,23513,27555,4042,14.668844129921974
C2046,19888,21941,2053,9.356911717788615
C2050,567101,684268,117167,17.12296936288121
C2054,15248,17260,2012,11.657010428736964
C2058,16948,18540,1592,8.586839266450918
C2066,16511,18027,1516,8.409607810506463
C2070,105078,112488,7410,6.587369319394069
C2074,159742,169940,10198,6.0009415087678
C2078,33488,36561,3073,8.405131150679686
C2082,22070,23558,1488,6.316325664317854
C2090,15446,16671,1225,7.34808949673085
C2094,121330,129644,8314,6.412946221961679
C2098,16381,16705,324,1.9395390601616282
C2102,18279,20003,1724,8.618707193920912
C2106,105026,114992,9966,8.666689856685682
C2112,8590,9935,1345,13.537996980372421
C2114,265986,258714,-7272,-2.810825854031865
C2118,10592,10513,-79,-0.7514505849900124
C2122,25393,26088,695,2.664060104262496
C2126,14164,16849,2685,15.935663837616476
C2130,65650,68164,2514,3.6881638401502257
C2134,608018,666374,58356,8.757244430304905
C2138,14725,15729,1004,6.383113993260856
C2142,23486,23389,-97,-0.4147248706656975
C2146,16224,17197,973,5.657963598302029
C2150,223964,238054,14090,5.918825140514337
C2154,12707,13380,673,5.029895366218237
C2158,8846,9632,786,8.16029900332226
C2166,293040,314300,21260,6.764237989182311
C2170,46970,50733,3763,7.417262925511994
C2174,7933,8234,301,3.6555744474131653
C2178,297642,309384,11742,3.7952835311457607
C2182,68612,72392,3780,5.221571444358493
C2184,7353,7539,186,2.4671707122960607
C2190,16687,17360,673,3.8767281105990787
C2198,8621,9012,391,4.338659565024412
C2202,270080,295292,25212,8.53798951546266
C2206,23765,25745,1980,7.690813750242766
C2210,22433,22501,68,0.30220879072041246
C2214,81294,93028,11734,12.613406716257472
C2218,251280,269534,18254,6.772429452313994
C2222,487776,543400,55624,10.23629002576371
C2226,21075,22554,1479,6.557595105081139
C2228,12554,13674,1120,8.190726927014772
C2230,44406,44538,132,0.2963761282500337
C2234,5339,5851,512,8.750640916082721
C2238,112532,130322,17790,13.65080339466859
C2242,247980,268070,20090,7.494311187376431
C2250,169186,177758,8572,4.822286479370829
C2252,105552,110390,4838,4.382643355376393
C2254,90164,91616,1452,1.5848760041914076
C2258,17878,18245,367,2.011510002740477
C2262,6750,6762,12,0.1774622892635315
C2266,313294,353892,40598,11.471861471861471
C2270,17179,17657,478,2.7071416435408056
C2278,12718,13459,741,5.505609629244372
C2280,19630,19333,-297,-1.5362333833341952
C2282,12049,12878,829,6.437334989905265
C2286,12123,12552,429,3.4177820267686427
C2290,206290,216962,10672,4.918833712816069
C2306,419144,448400,29256,6.524531668153434
C2314,10803,11613,810,6.974941875484371
C2318,36170,39158,2988,7.630624648858471
C2324,11092,12567,1475,11.737089201877934
C2330,16460,17054,594,3.4830538290137216
C2334,17928,18683,755,4.041106888615318
C2338,24364,25476,1112,4.364892447794002
C2342,752466,841340,88874,10.563386977916181
C2346,64986,65950,964,1.461713419257013
C2350,20222,18524,-1698,-9.166486719930901
C2354,269306,287568,18262,6.350497969175986
C2358,180504,204448,23944,11.711535451557364
C2362,13583,16400,2817,17.176829268292686
C2366,15991,16836,845,5.019006889997624
C2370,18965,20374,1409,6.915676843035241
C2378,20680,21972,1292,5.880211177862734
C2382,18009,20005,1996,9.977505623594102
C2386,23603,25339,1736,6.851099096254785
C2390,65672,66488,816,1.2272891348814823
C2394,22890,25157,2267,9.011408355527289
C2398,16518,17991,1473,8.187427046856762
C2402,96240,99846,3606,3.6115618051799774
C2406,41524,46973,5449,11.600281012496541
C2410,15697,16478,781,4.739652870493992
C2414,81284,84398,3114,3.6896608924382095
C2422,97312,105166,7854,7.468193142270316
C2426,82100,87578,5478,6.254995546826829
C2430,121864,132948,11084,8.337094202244486
C2434,1035476,1164636,129160,11.090160359116496
C2438,7204,7043,-161,-2.285957688485021
C2442,55918,62652,6734,10.748260231117921
C2446,11458,11408,-50,-0.438288920056101
C2450,69366,74032,4666,6.302679922195807
C2454,209516,235740,26224,11.124119792992278
C2458,334736,347998,13262,3.8109414421921963
C2462,24183,25152,969,3.852576335877863
C2464,25309,26263,954,3.632486768457526
C2466,693912,720152,26240,3.6436752241193524
C2470,14083,14096,13,0.09222474460839955
C2474,15669,14418,-1251,-8.676654182272161
C2478,151400,164386,12986,7.899699487790931
C2482,18040,18305,265,1.447691887462442
C2486,739079,803122,64043,7.97425546803599
C2490,15073,13841,-1232,-8.90109096163572
C2494,33622,33680,58,0.17220902612826602
C2498,10128,9291,-837,-9.008718114304164
C2502,28048,28694,646,2.2513417439185894
C2506,293492,308142,14650,4.754301588228803
C2510,9364,9801,437,4.4587287011529435
C2518,196660,191367,-5293,-2.76588962569304
C2520,15036,17032,1996,11.719116956317519
C2522,88800,94992,6192,6.51844365841334
C2526,94206,101404,7198,7.0983393160033135
C2530,16669,16622,-47,-0.2827577908795572
C2542,632056,675008,42952,6.363183843747038
C2546,14944,15608,664,4.254228600717581
C2550,114091,134246,20155,15.01348271084427
C2554,1181328,664549,-516779,-77.7638669232818
C2558,15220,15696,476,3.032619775739042
C2562,123192,125322,2130,1.6996217743093789
C2570,15290,16096,806,5.007455268389662
C2572,10660,12128,1468,12.104221635883905
C2574,38699,41851,3152,7.531480729253781
C2576,5103,4538,-565,-12.4504186866461
C2578,13527,14204,677,4.766263024500141
C2582,7869,8460,591,6.98581560283688
C2584,35681,39937,4256,10.656784435485891
C2586,278173,311240,33067,10.624277085207556
C2588,11602,12524,922,7.3618652187799425
C2590,64003,74763,10760,14.39214584754491
C2594,150876,163396,12520,7.662366275796225
C2598,34832,41958,7126,16.98365031698365
C2602,25954,33680,7726,22.93942992874109
C2609,36543,40429,3886,9.61191224121299
C2614,63998,69880,5882,8.41728677733257
C2622,12923,13866,943,6.80080773114092
C2630,72050,76576,4526,5.910468031759298
C2634,11005,12459,1454,11.67027851352436
C2638,159052,167018,7966,4.769545797458957
C2642,5419206,6111237,692031,11.32391036381014
C2646,20182,20978,796,3.794451329964725
C2650,11460,12239,779,6.364899093063158
C2654,13413,13736,323,2.3514851485148514
C2658,245574,261066,15492,5.934131598906023
C2662,463830,526374,62544,11.882045845729463
C2666,26852,28136,1284,4.563548478817174
C2670,8228,8640,412,4.768518518518518
C2674,25737,26655,918,3.444006752954418
C2678,15149,15648,499,3.1889059304703475
C2682,144056,161366,17310,10.727166813331184
C2686,27048,27985,937,3.348222261926032
C2690,2013092,2208018,194926,8.828098321662232
C2694,8011,8669,658,7.590264159649325
C2696,18902,19547,645,3.2997390903975035
C2698,145940,154019,8079,5.245456729364559
C2702,13695,14725,1030,6.9949066213921895
C2706,91830,95308,3478,3.6492214714399633
C2710,106716,112854,6138,5.438885639853262
C2714,455019,512992,57973,11.300955960326867
C2716,10130,10384,254,2.446070878274268
C2718,132962,139336,6374,4.574553597060343
C2722,23250,27296,4046,14.822684642438452
C2726,1382066,1517150,135084,8.903799887947796
C2730,14374,14657,283,1.930818039162175
C2734,98980,109972,10992,9.995271523660568
C2738,14200,14899,699,4.691590039599973
C2742,10560,11048,488,4.417089065894279
C2746,43975,46137,2162,4.686043739298177
C2750,128838,137646,8808,6.399023582232684
C2754,31112,30953,-159,-0.5136820340516266
C2758,2756,3120,364,11.666666666666666
C2760,35920,49104,13184,26.849136526555885
C2762,127021,154556,27535,17.815549056652603
C2770,8152,8658,506,5.844305844305844
C2774,156138,166568,10430,6.261706930502858
C2778,92890,95882,2992,3.1205022840574874
C2786,114720,120414,5694,4.72868603318551
C2790,153168,162284,9116,5.617312858938651
C2792,12892,12635,-257,-2.034032449544915
C2794,15469,16149,680,4.210787045637501
C2798,119449,137121,17672,12.887887340378207
C2802,262908,283098,20190,7.131805947057203
C2806,44243,49743,5500,11.0568321170818
C2810,78368,77634,-734,-0.9454620398279104
C2814,2041996,2178628,136632,6.271469934288919
C2818,26720,32471,5751,17.711188445074065
C2826,28728,30227,1499,4.959142488503656
C2830,30130,31754,1624,5.114316306607042
C2834,17266,16703,-563,-3.3706519786864635
C2838,8896,9155,259,2.8290551611141455
C2842,235254,262940,27686,10.529398341827033
C2850,18248,19262,1014,5.264250856608867
C2854,6106,6413,307,4.787151099329487
C2858,40245,47055,6810,14.472425884603124
C2862,17580,19515,1935,9.915449654112221
C2866,281790,302020,20230,6.698231905171843
C2870,222814,235678,12864,5.458294792046776
C2874,109660,117114,7454,6.3647386307358635
C2878,11838,12357,519,4.20004855547463
C2882,28343,29532,1189,4.026141135039957
C2886,9944,10555,611,5.788725722406443
C2890,21934,23320,1386,5.943396226415095
C2894,719575,843004,123429,14.641567537046088
C2902,72526,70672,-1854,-2.623386914195155
C2906,24274,25138,864,3.437027607606015
C2910,143514,150096,6582,4.385193476175248
C2918,374562,399346,24784,6.206147050427449
C2920,163616,202888,39272,19.356492251882813
C2926,9890,10473,583,5.566695311754034
C2930,38783,41440,2657,6.411679536679536
C2934,179632,184260,4628,2.511668294800825
C2938,24537,24958,421,1.6868338809199455
C2942,102796,111650,8854,7.930138826690551
C2946,476900,528982,52082,9.845703634528206
C2950,4171,4269,98,2.2956195830405246
C2954,470564,504950,34386,6.809783146846223
C2962,390954,435040,44086,10.133780801765354
C2966,15696,16890,1194,7.069271758436944
C2970,195914,214040,18126,8.46851055877406
C2974,139164,158232,19068,12.050659790687092
C2978,7359,7807,448,5.738439861662611
C2982,1802126,2241558,439432,19.603864811885305
C2986,30126,31871,1745,5.475196887452543
C2990,11221,11754,533,4.534626510124213
C2994,79043,101368,22325,22.023715570988873
C2998,11125,11978,853,7.1213892135581895
C3002,84060,86904,2844,3.272576636288318
C3006,13416,14040,624,4.444444444444445
C3014,97940,106774,8834,8.273549740573548
C3022,8420,9195,775,8.428493746601413
C3026,16450,17468,1018,5.827799404625601
C3028,9473,10142,669,6.5963320844014985
C3030,53958,58230,4272,7.336424523441525
C3034,96248,96740,492,0.5085796981600166
C3038,15200,16288,1088,6.679764243614931
C3042,11961,12236,275,2.2474664923177508
C3046,517528,571646,54118,9.467047788316545
C3058,10767,11141,374,3.3569697513688177
C3062,97578,99342,1764,1.7756840007247692
C3066,8357,7993,-364,-4.553984736644564
C3070,343674,362796,19122,5.270730658551914
C3078,655170,711758,56588,7.950455070403143
C3082,12237,12543,306,2.439607749342263
C3086,130188,136376,6188,4.537455270722121
C3088,9226,10541,1315,12.475097239351106
C3090,14143,14438,295,2.0432192824490927
C3094,46317,48769,2452,5.02778404314216
C3098,180144,193792,13648,7.042602377807134
C3102,76708,82488,5780,7.007079817670449
C3106,17554,22297,4743,21.27191998923622
C3108,11238126,12428692,1190566,9.579173737670867
C3114,1256598,1348446,91848,6.811396229437442
C3118,288642,311844,23202,7.440258590833879
C3122,9209,9938,729,7.335479975850272
C3126,34381,35761,1380,3.8589524901428933
C3130,37824,38781,957,2.4677032567494392
C3134,190504,195134,4630,2.372728484016112
C3138,9443,10216,773,7.5665622552858265
C3142,190018,191210,1192,0.6233983578264735
C3146,99908,113112,13204,11.673385670839522
C3150,12012,12882,870,6.753609687936655
C3154,679720,813174,133454,16.41149372704981
C3158,15860,17775,1915,10.773558368495078
C3162,7736,8267,531,6.4231280996734
C3166,16620,17297,677,3.913973521419899
C3168,8220,8109,-111,-1.368849426563078
C3170,392986,407984,14998,3.6761245539040748
C3174,64622,80414,15792,19.63837142786082
C3182,32299,33213,914,2.7519344834853823
C3186,104104,111422,7318,6.567823230600779
C3190,94868,97950,3082,3.1465033180193975
C3193,23711,24971,1260,5.045853189700052
C3194,24597,25036,439,1.7534749960057519
C3198,26606,27246,640,2.348968655949497
C3200,15390,15728,338,2.1490335707019326
C3202,23739,23256,-483,-2.0768833849329207
C3210,24013,26076,2063,7.911489492253414
C3214,13171,13901,730,5.251420761096324
C3218,8519,9177,658,7.170099160945844
C3222,22090,21867,-223,-1.0198015274157406
C3226,15793,15714,-79,-0.5027364133893344
C3228,10975,11073,98,0.8850356723561816
C3230,24500,24806,306,1.2335725227767476
C3234,7711,8595,884,10.285049447353112
C3238,26158,25454,-704,-2.765773552290406
C3242,56556,71506,14950,20.907336447291136
C3246,11193,11729,536,4.569869554096683
C3250,7886,7957,71,0.8922960914917683
C3254,15099,15073,-26,-0.1724938631990977
C3258,524222,586534,62312,10.623766056187705
C3262,16631,16982,351,2.066894358732776
C3266,13098,13444,346,2.5736387979767925
C3270,14822,16216,1394,8.59644795263937
C3274,27660,29109,1449,4.977841904565598
C3278,173150,181610,8460,4.65833379219206
C3282,1231452,1256240,24788,1.9731898363370057
C3286,17154,17953,799,4.450509664122988
C3290,152116,164718,12602,7.650651416360082
C3294,36370,36288,-82,-0.22597001763668428
C3298,9992,10172,180,1.7695635076681087
C3302,8501,8230,-271,-3.292831105710814
C3306,11888,13021,1133,8.701328622993627
C3310,4927890,5639090,711200,12.611963987097209
C3314,76578,82542,5964,7.225412517263938
C3318,7963,8562,599,6.996028965195047
C3322,68160,76742,8582,11.182924604519037
C3326,185946,237304,51358,21.64228163031386
C3330,16266,17275,1009,5.840810419681621
C3334,1574560,1638378,63818,3.8951939051915985
C3342,7822,8313,491,5.906411644412366
C3346,3570892,3645396,74504,2.0437834462977413
C3350,31448,33651,2203,6.546610799084722
C3354,119570,129778,10208,7.865739955924733
C3358,12457,13230,773,5.842781557067271
C3362,9127,9555,428,4.479330193615908
C3366,332090,345294,13204,3.8239876742717804
C3370,366190,391282,25092,6.412766240205274
C3374,144676,149404,4728,3.164573906990442
C3378,72176,82722,10546,12.748724643988298
C3386,319584,339076,19492,5.748563743821444
C3394,15116,16917,1801,10.646095643435597
C3398,22748,24861,2113,8.499255862596033
C3402,19771,20552,781,3.8001167769560142
C3406,122980,133564,10584,7.924290976610464
C3410,91290,96550,5260,5.447954427757638
C3414,13028,14606,1578,10.803779268793647
C3418,36027,40983,4956,12.09281897372081
C3422,14831,15585,754,4.837985242220083
C3426,15056,16105,1049,6.513505122632724
C3430,7182,7457,275,3.6878101113048145
C3434,27426,29495,2069,7.014748262417358
C3438,25492,26751,1259,4.706366117154499
C3442,16632,17273,641,3.710994036936259
C3446,13428,14009,581,4.1473338568063385
C3450,18707,19288,581,3.0122355868934054
C3454,19317,20377,1060,5.201943367522206
C3458,95082,105408,10326,9.796220400728597
C3462,79656,90652,10996,12.129903366721088
C3466,14815,15806,991,6.269770973048209
C3470,21862,21660,-202,-0.9325946445060018
C3474,112672,124880,12208,9.77578475336323
C3478,29184,28017,-1167,-4.1653281935967446
C3482,310328,360168,49840,13.8379867173097
C3486,21820,23303,1483,6.363987469424538
C3490,133840,151654,17814,11.746475529824469
C3494,299988,347194,47206,13.596433118083837
C3498,1969998,2221584,251586,11.324622431562345
C3502,14756,15261,505,3.309088526308892
C3506,13061,14501,1440,9.930349631059928
C3510,87928,93844,5916,6.30407911001236
C3514,14832,14539,-293,-2.0152692757411104
C3522,12731,13572,841,6.196581196581197
C3526,26364,27026,662,2.449493080737068
C3530,711316,762948,51632,6.767433691418026
C3538,1008896,1081562,72666,6.718616223572943
C3542,35458,37463,2005,5.351947254624563
C3544,16676,18188,1512,8.31317352100286
C3546,7330,7986,656,8.214375156523916
C3550,10845,10199,-646,-6.333954309246005
C3558,12851,13285,434,3.2668423033496423
C3562,17447742,19444024,1996282,10.266815140734243
C3566,109018,119328,10310,8.640050951997855
C3570,13531,14286,755,5.284894302113958
C3574,24678,25688,1010,3.93179694799128
C3582,14304,14907,603,4.045079492855706
C3584,593096,674640,81544,12.087039013399739
C3586,7390,8112,722,8.900394477317555
C3590,20293,19091,-1202,-6.2961604944738365
C3594,20080,21475,1395,6.495925494761351
C3598,219820,239430,19610,8.1902852608278
C3602,16050,18230,2180,11.958310477235326
C3610,215938,239844,23906,9.967312086189356
C3614,69632,76220,6588,8.643400682235635
C3622,132732,157796,25064,15.883799335851354
C3626,543506,587876,44370,7.547510019119678
C3630,33916,35110,1194,3.4007405297636004
C3634,16492,16426,-66,-0.4018020211859248
C3638,11528,12411,883,7.114656353235034
C3642,1215712,1342596,126884,9.450646359738894
C3646,26562,28186,1624,5.761725679415313
C3650,225994,255934,29940,11.69832847531004
C3654,886459,988324,101865,10.306842695310445
C3658,20355,21933,1578,7.194638216386267
C3662,19213,20324,1111,5.466443613461917
C3666,23182,23451,269,1.1470726195044987
C3670,27459,28503,1044,3.66277233975371
C3674,2342904,2801152,458248,16.359269329190276
C3678,181246,186484,5238,2.8088200596297805
C3682,7836,7850,14,0.17834394904458598
C3683,7512,8349,837,10.025152712899748
C3684,9085,10295,1210,11.753278290432249
C3686,51007,51607,600,1.1626329761466467
C3690,17625,17572,-53,-0.3016162076030048
C3694,19965,18971,-994,-5.239576195245375
C3698,101518,104954,3436,3.2738151952283854
C3702,14179,15472,1293,8.357032057911065
C3706,22876,25134,2258,8.983846582318773
C3708,20438,20451,13,0.06356657376167424
C3710,619286,664814,45528,6.848231234600956
C3712,17126,18105,979,5.407346037006352
C3714,45121,49878,4757,9.537270941096274
C3722,12447,13777,1330,9.653770777382595
C3726,16043,17490,1447,8.273299028016009
C3730,19652,20152,500,2.481143310837634
C3734,439090,484916,45826,9.45029654620594
C3742,7039,7474,435,5.82017661225582
C3746,154462,169652,15190,8.953622710018156
C3750,14940,15994,1054,6.589971239214705
C3754,11086,11819,733,6.201878331500127
C3758,21654,22419,765,3.412284223203533
C3762,64173,73952,9779,13.223442232799654
C3766,8215,8651,436,5.039879782684083
C3774,14254,15116,862,5.702566816618153
C3778,6112,7930,1818,22.92559899117276
C3786,351480,380444,28964,7.613209828516155
C3790,294143,315039,20896,6.63282958617822
C3794,8678,8933,255,2.8545841262733687
C3798,5045226,5478630,433404,7.910809819243132
C3806,4267760,4714190,446430,9.469919540790677
C3810,10590,11575,985,8.509719222462204
C3818,12488,13041,553,4.240472356414386
C3822,60666,59020,-1646,-2.7888851236868857
C3824,35647,39951,4304,10.773197166528998
C3826,16850,17811,961,5.3955420807366234
C3830,2076910,2157320,80410,3.727309810320212
C3834,108146,117758,9612,8.162502759897416
C3838,11205,11071,-134,-1.2103694336554962
C3842,17771,17561,-210,-1.1958316724560105
C3846,32203,33149,946,2.8537814112039577
C3850,17891,19329,1438,7.439598530705157
C3854,68238,73994,5756,7.779009108846663
C3858,16202,17125,923,5.389781021897811
C3862,17374,17265,-109,-0.6313350709527946
C3866,138156,150670,12514,8.30556846087476
C3870,12906,14088,1182,8.390119250425894
C3874,18504,18282,-222,-1.2143091565474238
C3878,5841,6103,262,4.292970670162215
C3882,22188,24570,2382,9.694749694749696
C3884,11979,13040,1061,8.136503067484663
C3886,501561,566630,65069,11.483507756384236
C3890,2238988,2450494,211506,8.631157635970544
C3892,12844,13629,785,5.759776946217624
C3894,300018,336146,36128,10.747710816133466
C3902,22837,24891,2054,8.251978626812905
C3906,47423,49957,2534,5.072362231519106
C3914,129162,141596,12434,8.781321506257239
C3922,8490,8507,17,0.19983542964617373
C3926,6411,7204,793,11.00777345918934
C3930,1307096,1417746,110650,7.804642016270898
C3934,541272,598146,56874,9.508380896971643
C3938,120072,125962,5890,4.676013400866928
C3942,17239,19618,2379,12.126618411662758
C3946,98898,112580,13682,12.153135548054717
C3950,33667,34838,1171,3.361272174062805
C3954,143508,153370,9862,6.43020147356067
